0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.989328,0.000007,0.000040,0.000003,0.003322,0.001510,0.000059,0.000022,0.000004,0.000001,0.000000,0.000004,0.001194,0.000097
0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,1.000000,0.000003,0.000011
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.986173,0.000745,0.000073,0.029458,0.984837,0.000001,0.011858,0.000002,0.000000,0.000008,0.999693,0.008511,0.008704,0.000000
0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000007,0.000000
0.000000,0.000000,0.000093,0.000752,0.000000,1.000000,0.000000,0.000013,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000008,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000055,0.000000,0.000000,0.000345,0.952267,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027527,0.000000
0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000011,0.000000,0.000279,0.000444,0.000001,0.999981,0.000000,0.000074,0.000000,0.000000,0.000000,0.000242,0.999882,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.000001,0.000000,0.000000,0.000000,0.999978,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001166,0.000039,0.998789,0.000035,0.000518,0.000073,0.000005,0.000054,0.000109,0.000162,0.000001,0.000063,0.002404,0.000003
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000003,0.000000
