0.000000,0.000000,0.000468,0.000011,0.000013,0.000000,0.000000,0.000000,0.000001,0.999929,0.000000,0.000000,0.000000,0.000000
0.998122,0.000215,0.000139,0.000072,0.000130,0.000000,0.000850,0.000000,0.000000,0.000006,0.000001,0.000386,0.000192,0.000001
0.000211,0.000000,0.000011,0.999993,0.000010,0.000000,0.000000,0.000106,0.000000,0.000041,0.000000,0.999827,0.000003,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.999204,0.000001,0.000202,0.000010,0.999201,0.000000,0.001299,0.000000,0.000000,0.000000,0.999918,0.000000,0.000004,0.000000
0.000011,0.000006,0.000000,0.000000,0.000000,0.000000,0.999999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000007,0.000000
0.000296,0.000000,0.002435,0.000247,0.000539,0.990441,0.000053,0.006562,0.000000,0.000000,0.000000,0.000020,0.013376,0.003497
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.000002,0.000001,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000006,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.098227,0.034530,0.068524,0.859122,0.020290,0.005944,0.034196,0.059999,0.059617,0.087866,0.034627,0.087137,0.128949,0.039847
0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.002985,0.000000,0.027295,0.004078,0.000268,0.991694,0.003040,0.003676,0.000000,0.000000,0.000000,0.000010,0.967593,0.001207
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000001,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000007,0.000002,0.000000
0.000014,0.999998,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005
0.000003,0.000000,0.999999,0.000000,0.000007,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.000041,0.000000,0.000001,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000008,0.000000
0.007976,0.000002,0.000251,0.000195,0.000032,0.000000,0.999766,0.000001,0.000001,0.000047,0.000000,0.000586,0.989584,0.000000
0.000056,0.000000,0.000792,0.001450,0.000132,0.999046,0.000001,0.000292,0.000000,0.000000,0.000000,0.000012,0.001278,0.000706
0.000007,0.000029,0.000008,0.000068,0.999939,0.000000,0.000143,0.000000,0.000000,0.000000,0.792774,0.000002,0.000039,0.000000
0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000004,0.000000,0.000000,0.000000,0.000000,0.000002,0.999993,0.000000
0.000006,0.000000,0.999997,0.000000,0.000016,0.000000,0.000000,0.000000,0.000000,0.000003,0.000000,0.000000,0.000000,0.000000
0.000003,0.000042,0.000033,0.000144,0.999992,0.000000,0.000028,0.000035,0.000000,0.000000,0.001063,0.000082,0.000163,0.000000
0.000000,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000119,1.000000,0.000002,0.999984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,1.000000
0.001760,0.000032,0.001946,0.000843,0.000017,0.000000,0.001936,0.000021,0.000064,0.000072,0.000002,0.000714,0.989074,0.001966
0.999999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000001,0.000000,0.999998,0.000000,0.000006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000002,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000000,1.000000,0.000000,0.000000
0.000357,0.000000,0.999854,0.000032,0.000292,0.000001,0.000000,0.000000,0.000000,0.000043,0.000000,0.000003,0.000024,0.000001
0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000006,0.000000
0.000161,0.000000,0.000000,1.000000,0.999999,0.000000,0.000000,0.000087,0.000000,0.000000,0.000070,0.000003,0.000001,0.000000
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.192175,0.174283,0.368326,0.129418,0.604749,0.084288,0.193486,0.134855,0.067453,0.162208,0.174718,0.178893,0.163034,0.112642
0.999974,0.000000,1.000000,1.000000,0.000000,0.999997,0.000007,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000
0.000000,0.000000,0.000007,0.000001,0.000000,0.999996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000003,0.000001
0.000156,0.000002,0.000331,0.000183,0.000002,0.000000,0.000845,0.000003,0.000023,0.000019,0.000000,0.000165,0.997644,0.000321
0.000759,0.000002,0.000003,1.000000,0.000000,0.000000,0.000000,0.000005,0.000021,0.000000,0.000806,0.000000,0.000136,0.000003
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000
0.837192,0.002052,0.000002,0.999782,0.000017,0.000000,0.002478,0.000457,0.000001,0.000000,0.035786,0.000003,0.000203,0.000315
0.000000,0.000007,0.000001,0.000001,0.000000,0.000000,0.000003,0.000004,0.000000,0.000005,0.000000,0.000000,0.000487,0.999965
0.000000,0.000000,0.999998,0.000010,0.000045,0.000000,0.000000,0.000000,0.000000,0.999999,0.000000,0.001538,0.999993,0.000000
1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000103,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000277,0.000000,0.000000,1.000000,0.999995,0.000000,1.000000,0.000000,0.000000,0.000000,0.000003,0.000012,1.000000,0.000000
0.999947,0.000002,0.000001,0.000000,0.000001,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,0.000015,0.000001,0.000000
0.000007,0.000006,0.000001,0.000001,0.000000,0.000000,0.999998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000025,0.000000
0.999277,0.000077,0.000045,0.000583,0.000137,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000011,0.018527,0.000000
0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000020,0.999998
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
